EURUSD,GBPUSD,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPAUD,AUDCAD,AUDCHF,AUDJPY,AUDNZD,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,CHFJPY,GBPCHF,NZDCHF,CADCHF,CADJPY,GBPCAD,NZDCAD,GBPJPY,GBPNZD,NZDJPY,XAUUSD
120670,131956,94566,107440,120945,81033,73055,162573,98082,76695,87084,110891,148759,145959,114141,91320,129584,164956,113524,124862,69070,78137,88723,161433,88324,141661,180518,78518,1337423
120659,132023,94556,107412,120963,81066,73075,162621,98079,76702,87039,110899,148774,146014,114123,91332,129592,164983,113453,124971,69084,78125,88735,161473,88403,141771,180677,78472,1337423
120598,132115,94456,107385,120996,81020,73045,162776,98030,76661,87050,110874,148836,146010,114106,91304,129494,165063,113531,124940,68993,78211,88743,161508,88395,141806,180745,78477,1338173
120603,132141,94512,107401,121055,81037,73071,162901,97933,76611,87013,110861,148909,145761,114039,91262,129656,165110,113555,124951,68914,78128,88827,161508,88413,141868,180835,78458,1338443
120525,132137,94604,107373,121003,81015,73052,162948,97879,76619,87010,110864,148799,145688,113924,91303,129681,164971,113542,124938,68962,78008,88930,161461,88434,141916,180781,78464,1338643
120420,132083,94565,107502,121012,80940,72931,163071,98026,76519,87090,110949,148845,145984,113912,91202,129692,165022,113794,124756,68911,78074,88817,161481,88415,141876,180751,78539,1338583
120468,132144,94609,107596,120866,80906,72901,163033,97999,76491,87086,110941,148892,145879,113923,91226,129741,165194,113828,124885,68898,78090,88893,161442,88428,141990,181140,78467,1339423
120452,131994,94604,107697,120811,80896,72882,163009,97923,76536,87133,110955,148817,145843,113925,91213,129779,165112,113824,124865,68887,78100,88945,161416,88448,142179,181002,78518,1339643
120454,132064,94775,107694,121128,80886,72833,163238,97949,76493,87117,111019,148900,145880,113961,91236,129788,165223,113871,124880,68894,78114,88953,161451,88433,142151,181155,78498,1339743
120269,132013,94724,107740,121141,80853,72827,163119,97880,76518,87145,110981,148894,145840,113957,91182,129779,165309,113864,124891,68867,78110,88983,161405,88517,142224,181200,78477,1339023
120358,132095,94821,107745,121065,80743,72702,163227,97931,76481,87112,111021,148961,145893,113989,91153,129806,165328,113878,124957,68880,78030,88943,161350,88424,142226,181327,78474,1339483
120262,131927,94805,107905,121111,80724,72713,163184,97955,76518,87122,110979,148934,146073,114008,91201,129841,165363,113833,125033,68832,78086,88854,161393,88437,142324,181415,78456,1339863
120330,131959,94785,107849,121076,80694,72653,163352,97950,76459,87057,111028,149078,145998,114034,91189,129864,165452,113839,124992,68799,77961,88923,161493,88427,142360,181434,78427,1339063
120164,131871,94715,107964,121304,80632,72613,163364,98013,76510,87119,111001,149016,146289,114079,91251,129681,165460,113845,125036,68827,77977,88763,161483,88401,142318,181452,78445,1338743
120269,131855,94611,107919,121364,80615,72596,163454,97954,76436,87013,111007,149215,146028,113899,91145,129697,165645,113816,125001,68784,78009,88793,161456,88322,142368,181535,78370,1339523
120304,131830,94525,107914,121400,80647,72676,163395,97878,76405,86995,110932,149039,145989,113915,91198,129647,165456,113834,124952,68746,77984,88833,161487,88249,142296,181549,78346,1338553
120367,131867,94572,107838,121574,80643,72714,163504,97797,76377,86964,110864,149111,145915,113824,91171,129656,165417,113840,124891,68808,77917,88836,161429,88335,142259,181394,78379,1338593
120392,131946,94599,107759,121524,80672,72739,163508,97828,76291,86899,110871,149165,145983,113779,91139,129675,165383,113886,124827,68785,77934,88804,161499,88322,142199,181408,78363,1339743
120396,132063,94642,107713,121384,80687,72768,163486,97873,76248,86893,110845,149186,146052,113859,91135,129737,165412,113942,124822,68791,77913,88774,161441,88241,142181,181509,78355,1339343
120351,132091,94540,107707,121288,80673,72721,163594,97912,76301,86903,110901,149187,146142,113894,91192,129760,165377,113874,124916,68756,77980,88763,161430,88213,142246,181478,78382,1342443
120402,132014,94655,107755,121283,80669,72694,163676,97866,76311,86927,110932,149217,146025,113905,91175,129815,165489,113891,124881,68799,77932,88846,161318,88179,142268,181486,78367,1343763
120261,131990,94675,107814,121317,80715,72738,163685,97877,76340,86969,110932,149171,146020,113829,91165,129722,165489,113901,124914,68804,77976,88893,161353,88192,142249,181517,78379,1340643
120312,132060,94677,107815,121385,80633,72695,163615,97840,76301,87020,110882,149149,145941,113835,91186,129759,165461,114026,124844,68801,77972,88873,161310,88250,142302,181503,78429,1342173
120280,131877,94623,107863,121335,80643,72683,163594,97881,76314,86970,110910,149132,146043,113906,91205,129743,165363,113940,124817,68793,77969,88836,161338,88201,142377,181355,78419,1341563
120279,131902,94583,107850,121280,80608,72678,163589,97844,76344,86971,110871,149168,146016,113876,91188,129688,165456,113899,124873,68783,77944,88843,161393,88283,142242,181419,78395,1343363
120311,131891,94564,107864,121355,80637,72712,163525,97852,76312,86946,110862,149197,145978,113814,91152,129651,165425,113913,124867,68743,77932,88826,161534,88227,142254,181419,78399,1343983
120295,131943,94510,107819,121390,80644,72732,163537,97839,76294,86940,110837,149144,145982,113793,91129,129644,165351,113930,124844,68693,77907,88803,161692,88221,142261,181410,78402,1346153
120291,132012,94511,107759,121398,80616,72704,163599,97816,76270,86899,110843,149171,145974,113758,91104,129653,165347,113916,124856,68664,77844,88799,161638,88197,142257,181454,78380,1345103
120280,132032,94503,107769,121366,80615,72693,163602,97837,76229,86877,110859,149199,146004,113690,91108,129655,165388,113946,124851,68687,77844,88787,161699,88218,142251,181549,78358,1346543
120265,132021,94484,107778,121337,80624,72662,163674,97846,76185,86886,110913,149192,145989,113680,91118,129652,165408,114023,124767,68665,77799,88794,161637,88283,142288,181567,78353,1346943
120333,131993,94510,107790,121351,80612,72696,163753,97879,76192,86902,110847,149167,146046,113653,91104,129630,165461,114036,124743,68636,77783,88763,161553,88276,142288,181597,78329,1347253
120309,131998,94539,107802,121378,80563,72683,163739,97822,76175,86900,110799,149180,146128,113696,91112,129567,165360,114062,124737,68656,77783,88696,161521,88209,142272,181527,78374,1346503
120324,132060,94496,107722,121377,80534,72632,163691,97814,76113,86782,110839,149345,146141,113705,91134,129634,165488,113996,124771,68629,77776,88645,161709,88217,142297,181639,78304,1346973
120258,132005,94453,107692,121437,80534,72632,163724,97850,76106,86727,110841,149369,146214,113755,91132,129606,165569,113931,124753,68586,77809,88647,161661,88223,142257,181689,78224,1346133
120339,132021,94423,107734,121436,80517,72631,163901,97747,76129,86762,110813,149382,146012,113641,91094,129714,165588,113943,124805,68568,77772,88750,161801,88234,142154,181711,78256,1346313
120350,132006,94402,107768,121476,80547,72622,163888,97774,76080,86770,110862,149338,146099,113661,91154,129741,165502,114027,124735,68581,77731,88770,161884,88233,142230,181688,78280,1346843
120348,132002,94387,107787,121518,80542,72629,163903,97794,76067,86814,110844,149381,146143,113642,91126,129710,165620,114098,124665,68506,77674,88759,161774,88252,142254,181692,78284,1342783
120337,132050,94609,107800,121415,80545,72658,163920,97849,76042,86825,110802,149393,146222,113609,91160,129541,165610,114145,124678,68692,77645,88688,161917,88256,142273,181731,78298,1343993
120225,132001,94656,107776,121407,80476,72611,163853,97853,76027,86806,110770,149389,146255,113570,91122,129999,165541,114146,124602,68700,77853,88636,162006,88230,142344,181596,78312,1345433
120218,132095,94653,107834,121432,80552,72603,163912,97857,75927,86823,110881,149372,146061,113781,91133,130092,165500,114113,124560,68692,77881,88985,161872,88236,142260,181433,78264,1344423
120216,131871,94663,108136,121499,80533,72593,163851,97835,76241,87065,110889,149208,146046,113793,91111,130068,165470,114099,124811,68692,77879,89053,161918,88200,142217,181485,78522,1346063
120218,131899,94704,108211,121554,80528,72584,163659,97819,76236,87152,110877,149225,146037,113788,91125,130125,165491,114274,124852,68600,77913,89047,160203,88283,142552,181594,78563,1346183
120174,131899,94726,108209,121480,80551,72583,163595,97769,76231,87135,110922,149226,145949,113800,91127,130301,165493,114225,124844,68629,77910,89073,160233,88269,142728,181598,78544,1345103
120155,131901,94721,108234,121477,80468,72447,163695,97773,76236,87170,111018,149320,146027,113810,91130,130270,165510,114261,124857,68672,77892,89213,160218,88232,142714,181614,78568,1344763
120181,131854,94715,108423,121394,80487,72461,163737,97825,76203,87247,111032,149263,146049,113814,91104,130194,165785,114466,124863,68629,77935,89166,160115,88266,142754,181915,78556,1345243
120185,131866,94728,108417,121517,80506,72501,163725,97797,76243,87259,110996,149258,146023,113832,91096,130218,165742,114431,124906,68671,77925,89133,160213,88191,142961,181918,78565,1346013
120176,131906,94722,108324,121557,80516,72468,163822,97820,76248,87201,111058,149253,146036,113841,91105,130104,165671,114336,124935,68667,77983,89153,160282,88168,142961,181858,78543,1348343
120159,131902,94755,108342,121510,80529,72504,163804,97776,76253,87232,111026,149207,145920,113840,91087,130156,165762,114368,124925,68653,77975,89137,160269,88198,142885,181945,78521,1348503
120156,131923,94755,108257,121505,80531,72500,163824,97780,76275,87178,111034,149188,145924,113819,91087,130062,165676,114267,124960,68549,77970,89183,160259,88283,142899,181899,78498,1348143
120166,131910,94801,108317,121432,80503,72463,163792,97789,76271,87225,111058,149235,145977,113856,91092,130074,165658,114335,124941,68518,77955,89083,160182,88227,142817,181883,78536,1348453
120122,131896,94794,108238,121440,80482,72351,163785,97782,76273,87134,111192,149287,146013,113861,91050,130180,165745,114212,124967,68549,77979,89068,160178,88186,142879,181962,78437,1348373
120152,131961,94834,108243,121492,80462,72284,163776,97775,76252,87113,111267,149271,145987,113874,91099,130189,166011,114218,125033,68525,77969,89157,160225,88185,142761,182332,78321,1348283
120141,131845,94929,108371,121515,80478,72322,163820,97804,76270,87194,111236,149279,146034,113903,91079,130266,166105,114298,124981,68598,77980,89136,160341,88179,142837,182333,78342,1348373
120116,131908,94848,108352,121535,80449,72263,163940,97798,76281,87197,111285,149318,146067,113935,91091,130243,166062,114285,125032,68592,78048,89166,160226,88104,142879,182331,78369,1349273
120146,131878,94924,108424,121543,80446,72266,163837,97797,76287,87223,111273,149299,146050,114028,91110,130271,166178,114308,125060,68598,78026,89163,160311,88039,142922,182438,78357,1348563
120067,131829,95021,108428,121580,80450,72329,163884,97757,76357,87219,111187,149311,146014,113957,91110,130304,166142,114205,125135,68684,78057,89206,160325,88084,142983,182364,78361,1348343
120031,131860,94987,108423,121591,80374,72277,163899,97699,76301,87227,111164,149365,145960,113979,91113,130239,166037,114296,125060,68687,78143,89255,160279,88095,142932,182246,78428,1347363
120057,131770,95001,108521,121529,80384,72296,163850,97702,76288,87222,111148,149297,145907,114056,91092,130182,166051,114312,125071,68698,78131,89246,160233,88057,142964,182253,78444,1347983
120063,131755,94944,108501,121573,80395,72320,163870,97704,76374,87218,111124,149316,145922,114043,91122,130168,165952,114170,125185,68681,78144,89200,160179,88044,142993,182189,78449,1348103
120117,131742,94943,108430,121559,80414,72324,163917,97717,76362,87170,111145,149289,145919,114067,91118,130180,165939,114136,125126,68682,78130,89193,160150,88048,142954,182109,78423,1348363
120127,131757,94888,108415,121544,80444,72350,163877,97718,76385,87178,111148,149297,145923,114046,91139,130226,165933,114103,125164,68701,78152,89195,160115,88039,142848,182119,78417,1348883
120166,131781,94915,108375,121536,80455,72354,163849,97701,76372,87181,111156,149290,145895,114058,91143,130250,165951,114134,125110,68724,78132,89245,160123,87921,142846,182091,78416,1348403
120149,131787,94913,108405,121486,80465,72412,163827,97680,76381,87214,111078,149319,145897,114025,91153,130265,165955,114162,125116,68730,78162,89263,160084,87855,142815,182085,78441,1348683
120162,131817,94939,108387,121453,80442,72414,163797,97647,76345,87211,111046,149337,145867,114043,91146,130264,165873,114209,125071,68721,78157,89293,160045,87912,142860,181983,78494,1349963
120107,131808,94930,108415,121415,80475,72426,163780,97680,76347,87210,111075,149297,145877,114048,91156,130231,165847,114206,125102,68746,78153,89283,160028,87862,142869,181966,78514,1349483
120136,131809,94958,108403,121405,80444,72392,163796,97680,76368,87232,111080,149286,145863,114030,91157,130276,165839,114199,125092,68757,78149,89269,160006,87872,142898,181939,78517,1349923
120099,131745,94974,108426,121401,80474,72428,163830,97712,76366,87219,111070,149263,145890,114048,91165,130242,165846,114190,125074,68798,78179,89283,160006,87903,142880,181938,78499,1347843
120099,131766,94961,108436,121447,80463,72414,163769,97692,76386,87262,111072,149236,145830,114042,91151,130196,165794,114211,125077,68773,78192,89296,159988,87868,142844,181871,78545,1348293
120096,131745,94991,108444,121439,80485,72447,163750,97719,76400,87256,111051,149202,145836,114070,91150,130194,165770,114186,125095,68805,78172,89263,160002,87884,142878,181879,78537,1348783
120071,131747,94962,108405,121428,80486,72433,163710,97733,76434,87245,111078,149197,145850,114046,91153,130135,165704,114123,125122,68824,78199,89253,159966,87905,142868,181797,78543,1349003
120091,131739,94972,108405,121438,80476,72446,163708,97716,76425,87249,111044,149183,145812,114056,91152,130131,165729,114139,125097,68860,78206,89234,159969,87904,142819,181823,78527,1351073
120140,131716,94950,108379,121445,80504,72484,163670,97712,76436,87217,111023,149152,145781,114042,91187,130193,165667,114077,125109,68873,78208,89253,159982,87898,142810,181755,78522,1352033
120124,131688,94950,108357,121439,80512,72511,163653,97729,76442,87231,110990,149199,145850,114098,91197,130177,165608,114088,125049,68909,78221,89253,159942,87880,142751,181625,78549,1352053
120153,131726,94970,108366,121394,80543,72543,163649,97728,76458,87245,110986,149123,145776,114058,91163,130182,165610,114083,125099,68864,78207,89286,159851,87922,142691,181602,78585,1351963
120157,131756,94972,108365,121402,80546,72583,163554,97751,76470,87277,110929,149158,145835,114087,91189,130223,165517,114109,125098,68900,78199,89253,159907,87920,142744,181572,78617,1352113
120159,131755,95069,108342,121354,80453,72521,163585,97670,76469,87260,110896,149329,145889,114114,91188,130265,165459,114082,125094,68884,78234,89249,159880,87927,142776,181460,78645,1352303
120062,131758,95041,108372,121377,80435,72556,163559,97602,76400,87186,110816,149369,145828,114119,91155,130345,165617,114095,125126,68899,78270,89315,159904,87920,142743,181629,78599,1353183
120076,131806,95076,108408,121416,80327,72465,163558,97528,76384,87196,110809,149447,145791,114142,91039,130328,165534,114131,125176,68942,78319,89393,159964,87965,142786,181609,78664,1352443
119951,131867,95015,108562,121362,80366,72500,163745,97488,76360,87201,110813,149392,145684,114132,91044,130245,165614,114177,125361,68918,78323,89453,159952,87939,142884,181924,78675,1352623
