EURUSD,GBPUSD,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPAUD,AUDCAD,AUDCHF,AUDJPY,AUDNZD,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,CHFJPY,GBPCHF,NZDCHF,CADCHF,CADJPY,GBPCAD,NZDCAD,GBPJPY,EURUSD,GBPNZD,XAUUSD
112427,128733,96757,110838,99239,74309,70822,171476,100257,71894,82356,104876,151283,151708,108813,87315,124623,158676,114507,124562,68515,71685,82128,172346,95568,142679,112427,184143,1234443
112384,128696,96808,110828,99211,74240,70757,171655,100176,71862,82278,104876,151352,151661,108798,87316,124558,158752,114462,124577,68489,71708,82110,172494,95499,142626,112384,184164,1233803
112387,128751,96813,110793,99237,74248,70811,171713,100145,71873,82259,104811,151347,151605,108817,87282,124526,158653,114422,124644,68545,71745,82120,172511,95525,142644,112387,183924,1233643
112343,128739,96854,110957,99241,74251,70815,171574,100164,71905,82381,104809,151281,151568,108814,87254,124653,158578,114542,124686,68577,71767,82231,172444,95545,142842,112343,183986,1233883
112467,128801,96787,110918,99259,74130,70713,171789,100021,71741,82222,104796,151691,151763,108859,87311,124749,158987,114583,124659,68429,71703,82185,172472,95422,142863,112467,184037,1235323
112419,128759,96827,110924,99336,73925,70661,172156,99814,71570,82004,104576,152049,151808,108856,87301,124711,159027,114549,124671,68410,71681,82137,172629,95430,142829,112419,184071,1234493
112464,128781,96798,110944,99480,73951,70746,172048,99799,71576,82042,104488,152062,151789,108867,87321,124775,158906,114595,124653,68472,71700,82191,172549,95493,142871,112464,184203,1234313
112464,128681,96817,111011,99462,74002,70724,171919,99868,71640,82149,104595,151953,151791,108887,87389,124851,158951,114642,124581,68463,71711,82239,172401,95462,142846,112464,184176,1234713
112376,128618,96903,110985,99540,74035,70739,171809,99902,71732,82166,104621,151769,151663,108900,87365,124724,158787,114514,124625,68539,71777,82225,172150,95469,142744,112376,184214,1233913
112434,128562,96853,110975,99670,74058,70733,171941,99935,71721,82184,104661,151793,151735,108903,87449,124777,158893,114565,124518,68498,71748,82221,172296,95465,142667,112434,184340,1235143
112322,128731,96947,111010,99677,74163,70783,171913,99968,71890,82326,104731,151435,151418,108900,87248,124689,158618,114488,124793,68614,71894,82336,172258,95428,142897,112322,184295,1235283
112259,128720,97087,111128,99654,74074,70732,171580,99825,71907,82312,104681,151532,151303,108996,87204,124753,158651,114442,124968,68662,72013,82440,171877,95338,143037,112259,184357,1234113
112353,128418,96909,111064,99112,74024,70754,171930,99806,71728,82211,104582,151758,151499,108885,87482,124786,158728,114590,124445,68557,71848,82357,172375,95411,142620,112353,184136,1238193
112275,128512,96918,111106,99247,73983,70737,172027,99838,71694,82196,104549,151738,151529,108821,87358,124746,158658,114621,124548,68548,71792,82313,172549,95474,142781,112275,184484,1236633
112180,128561,96989,111139,99333,73877,70672,172335,99781,71643,82100,104489,151830,151535,108809,87251,124679,158670,114572,124689,68535,71781,82265,172913,95471,142879,112180,184754,1236363
112143,128653,97065,111316,99271,73860,70632,172315,99684,71685,82216,104533,151812,151367,108858,87160,124836,158712,114664,124875,68550,71893,82462,172813,95339,143206,112143,184602,1237733
112211,128875,97011,111407,99280,73744,70626,172995,99509,71532,82155,104349,152100,151424,108870,87055,125019,158820,114804,125015,68487,71845,82539,173454,95302,143569,112211,184295,1237363
112252,129019,96920,111239,99277,73835,70686,173388,99551,71557,82137,104416,152007,151361,108804,87000,124871,158745,114757,125039,68498,71856,82485,174329,95316,143511,112252,184418,1236433
112131,128914,97118,111251,99252,73859,70623,173501,99571,71721,82165,104542,151803,151179,108906,86975,124751,158715,114534,125196,68578,72014,82506,174159,95218,143415,112131,184391,1236953
112091,128844,97144,111372,99228,73840,70614,173315,99656,71723,82234,104527,151782,151302,108895,86990,124844,158677,114629,125159,68587,71951,82502,174159,95315,143492,112091,184287,1237943
112107,128822,97154,111392,99228,73802,70626,173332,99653,71694,82208,104455,151885,151390,108921,87016,124883,158669,114638,125154,68607,71924,82479,174245,95379,143495,112107,183711,1243323
112143,128771,97135,111303,99269,73755,70640,173411,99659,71634,82092,104367,152031,151548,108936,87080,124823,158689,114569,125080,68608,71857,82352,174102,95469,143326,112143,183793,1242853
112141,128843,97134,111340,99262,73750,70610,173378,99704,71629,82111,104403,152036,151619,108932,87029,124859,158761,114606,125149,68574,71822,82339,173997,95473,143448,112141,183921,1242323
112121,128789,97122,111351,99185,73723,70589,173445,99638,71588,82106,104394,152010,151521,108916,87029,124848,158759,114585,125071,68543,71845,82394,173990,95389,143391,112121,184023,1243713
112135,128840,97125,111359,99161,73754,70617,173210,99663,71631,82133,104402,151998,151523,108926,87016,124873,158725,114626,125142,68576,71852,82396,173704,95430,143473,112135,184178,1243633
112186,128846,97077,111381,99135,73800,70661,173316,99684,71635,82198,104400,151989,151550,108912,87061,124956,158698,114715,125074,68588,71839,82440,173670,95460,143507,112186,184195,1243273
112126,128855,97125,111440,99117,73801,70600,173377,99730,71671,82241,104493,151907,151534,108907,87007,124953,158748,114718,125146,68562,71843,82446,173670,95421,143590,112126,184165,1242943
112165,128889,97101,111642,99170,73829,70633,173361,99751,71682,82424,104487,151899,151562,108919,87020,125227,158733,114957,125144,68573,71839,82611,173685,95445,143887,112165,184261,1243283
112168,128876,97103,111591,99217,73871,70702,173724,99785,71721,82433,104445,151820,151538,108927,87033,125172,158585,114905,125132,68640,71854,82589,173797,95519,143802,112168,184263,1242843
112165,128758,97127,111643,99099,73830,70659,174152,99742,71702,82424,104452,151902,151549,108948,87106,125227,158685,114926,125057,68619,71866,82620,173866,95471,143748,112165,184163,1243433
112181,128765,97095,111593,99151,73862,70690,174114,99776,71709,82422,104448,151858,151560,108927,87115,125191,158627,114911,125022,68629,71848,82590,173803,95508,143688,112181,184239,1245723
112191,128755,97082,111594,99077,73911,70755,173858,99818,71743,82475,104417,151774,151538,108922,87130,125203,158498,114931,124986,68678,71853,82608,173671,95572,143671,112191,183754,1245463
112173,128757,97100,111605,99097,73889,70773,173696,99805,71738,82464,104362,151788,151529,108924,87111,125197,158432,114921,125018,68710,71857,82605,173568,95609,143696,112173,183408,1247633
112181,128597,97092,111602,99068,73907,70746,173570,99897,71750,82479,104427,151767,151649,108926,87228,125200,158501,114930,124853,68679,71801,82544,173492,95642,143516,112181,183535,1251533
112149,128619,97128,111567,99021,73821,70804,173550,99910,71692,82358,104224,151898,151798,108934,87188,125124,158334,114849,124922,68759,71738,82414,173530,95839,143494,112149,183875,1257953
112207,128559,97084,111547,98961,73773,70816,173748,99861,71613,82288,104137,152076,151905,108944,87271,125166,158388,114880,124807,68740,71692,82385,173481,95875,143403,112207,183508,1259923
112208,128679,97116,111464,99072,73842,70824,173460,99887,71703,82305,104223,151936,151805,108976,87194,125077,158371,114757,124965,68770,71766,82381,173155,95822,143427,112208,183312,1255873
112181,128561,97114,111496,99152,73901,70813,173684,99967,71759,82394,104321,151782,151769,108950,87250,125077,158364,114791,124847,68760,71764,82403,173439,95804,143335,112181,182781,1256273
112057,128502,97164,111489,99442,73910,70887,174004,99955,71804,82398,104221,151592,151565,108887,87198,124934,158018,114726,124855,68868,71817,82418,173656,95884,143263,112057,182784,1259813
112691,128845,96667,110714,99406,74081,71162,174158,100191,71604,82017,104065,152098,152427,108941,87458,124768,158302,114514,124548,68781,71447,81844,173644,96254,142643,112691,182728,1257033
112755,128649,96395,110491,99358,74171,71332,174698,100270,71489,81950,103941,152000,152449,108697,87638,124588,158013,114605,124008,68751,71277,81712,173893,96447,142142,112755,182634,1258873
112750,128806,96365,110460,99391,74381,71349,174722,100487,71671,82161,104212,151563,152339,108657,87527,124548,157965,114611,124120,68747,71301,81744,173959,96407,142277,112750,182158,1260413
112694,128833,96425,110500,99477,74392,71382,174520,100422,71725,82201,104175,151466,152143,108670,87466,124530,157812,114580,124226,68820,71404,81840,173799,96375,142357,112694,181858,1261303
112696,128837,96436,110459,99342,74359,71390,174464,100266,71700,82134,104119,151532,151973,108685,87463,124487,157800,114526,124242,68837,71492,81901,173903,96277,142311,112696,181384,1260243
112754,128807,96412,110478,99363,74378,71403,174528,100298,71700,82169,104123,151576,152064,108714,87530,124574,157848,114571,124183,68833,71467,81907,173958,96304,142302,112754,181414,1260503
112765,128787,96331,110468,99404,74358,71383,174571,100335,71624,82142,104130,151631,152172,108634,87552,124573,157912,114659,124059,68754,71366,81852,174012,96333,142266,112765,181470,1259083
112817,128796,96244,110417,99414,74391,71394,174674,100366,71590,82139,104151,151632,152224,108587,87584,124574,157952,114707,123955,68704,71308,81822,174196,96338,142209,112817,181307,1260143
112784,128813,96135,110351,99375,74357,71336,174619,100215,71582,81900,103967,151370,152085,108450,87470,124419,157682,114565,124015,68606,71264,81788,174041,96156,142318,112784,181178,1261533
112778,128661,96301,110444,99324,74306,71312,174644,100228,71557,82064,104092,151737,152105,108612,87636,124565,157955,114651,123910,68667,71359,81845,174096,96197,142105,112778,181199,1259933
112788,128705,96285,110471,99301,74346,71359,174557,100317,71581,82130,104144,151680,152201,108600,87615,124601,157984,114703,123924,68694,71327,81849,174048,96295,142179,112788,181121,1259193
112771,128671,96310,110465,99307,74273,71344,174574,100241,71526,82044,104068,151812,152222,108613,87635,124578,157991,114685,123913,68701,71326,81826,174140,96303,142131,112771,181238,1255663
112722,128652,96344,110456,99285,74244,71390,174537,100204,71522,82003,103964,151803,152153,108607,87608,124510,157827,114633,123939,68766,71349,81818,174150,96363,142100,112722,180760,1258313
112691,128647,96386,110555,99189,74472,71329,174426,100497,71774,82331,104367,151298,152093,108620,87589,124589,157914,114684,123992,68744,71395,81905,174097,96274,142224,112691,181456,1257223
112733,128658,96356,110545,99303,74546,71236,174370,100565,71823,82406,104606,151206,152100,108627,87616,124625,158182,114711,123965,68632,71395,81923,173957,96119,142224,112733,181553,1262083
112702,128655,96380,110573,99225,74490,71231,174301,100392,71788,82362,104534,151281,151909,108624,87592,124624,158148,114711,123994,68644,71485,82025,173964,96017,142254,112702,181706,1263853
112660,128691,96420,110591,99114,74538,71172,174169,100469,71867,82431,104688,151123,151867,108632,87537,124597,158219,114679,124079,68616,71507,82031,173894,95946,142315,112660,182047,1259873
112644,128730,96426,110616,99146,74630,71226,174224,100538,71955,82547,104740,150922,151770,108622,87496,124608,158081,114701,124122,68672,71546,82089,173928,95972,142395,112644,181896,1257283
112631,128680,96391,110512,99124,74668,71255,173975,100604,71966,82516,104753,150825,151774,108568,87520,124479,158002,114637,124029,68671,71511,82003,173835,96024,142205,112631,181539,1256813
112650,128801,96439,110524,99128,74669,71271,174210,100576,72003,82525,104724,150838,151754,108635,87448,124507,157979,114594,124209,68724,71567,82034,174089,96019,142348,112650,181396,1253143
112717,128903,96342,110487,99173,74778,71330,174240,100658,72036,82619,104796,150716,151745,108597,87440,124542,157954,114669,124179,68712,71542,82061,174033,96036,142413,112717,181451,1255563
112645,129066,96376,110518,99220,74786,71361,174239,100679,72070,82651,104762,150603,151660,108566,87269,124497,157784,114660,124382,68764,71563,82078,174078,96084,142638,112645,181633,1254353
112426,129038,96509,110595,99338,74739,71306,173943,100693,72123,82655,104776,150406,151486,108502,87119,124341,157599,114584,124525,68804,71603,82070,173920,96084,142706,112426,181566,1248343
112465,129118,96536,110524,99411,74741,71294,173838,100810,72146,82605,104797,150450,151708,108569,87094,124305,157680,114475,124640,68815,71544,81923,173798,96179,142704,112465,181622,1248403
112416,128962,96594,110640,99351,74697,71283,173900,100760,72146,82642,104748,150475,151661,108590,87162,124380,157635,114526,124563,68845,71578,82002,174266,96172,142679,112416,181699,1248863
112491,129328,96505,110540,99371,74742,71358,173424,100867,72121,82622,104712,150464,151825,108583,86948,124341,157525,114513,124799,68832,71462,81873,173930,96287,142954,112491,181554,1246563
112500,129288,96464,110451,99398,74819,71392,173146,100916,72166,82636,104761,150343,151760,108524,87012,124262,157513,114488,124712,68859,71493,81870,174027,96313,142795,112500,181544,1246893
112495,129155,96570,110487,99380,74778,71394,173162,100819,72209,82620,104703,150416,151684,108635,87094,124296,157500,114398,124720,68933,71599,81932,173926,96272,142696,112495,181336,1248498
112525,129238,96534,110454,99474,74847,71413,173239,100848,72247,82670,104768,150319,151633,108627,87061,124292,157497,114406,124753,68930,71619,81960,173734,96237,142745,112525,181388,1249243
112571,129153,96489,110401,99419,74945,71444,173156,100859,72309,82739,104859,150181,151510,108620,87152,124284,157495,114405,124615,68926,71670,82018,173710,96164,142585,112571,181250,1250363
112569,129061,96484,110466,99474,74888,71425,173168,100877,72250,82723,104812,150296,151649,108612,87215,124355,157536,114478,124516,68903,71599,81988,173784,96227,142563,112569,181443,1249863
112552,129082,96523,110482,99482,74854,71400,173104,100875,72243,82697,104795,150344,151700,108638,87188,124354,157576,114446,124587,68895,71595,81960,173778,96233,142607,112552,181815,1248693
112536,129030,96521,110474,99459,74851,71358,173044,100819,72239,82685,104840,150322,151597,108622,87206,124325,157630,114440,124536,68782,71630,81998,173623,96105,142538,112536,181983,1248223
112535,129004,96490,110500,99440,74836,71351,173088,100815,72203,82688,104841,150338,151591,108586,87223,124355,157640,114491,124474,68828,71598,82003,173540,96124,142541,112535,181948,1249623
112577,129050,96493,110464,99489,74860,71337,173080,100877,72229,82690,104896,150362,151724,108630,87224,124361,157736,114459,124515,68821,71572,81953,173679,96148,142551,112577,181756,1250123
112571,129050,96495,110388,99553,74862,71283,173204,100871,72230,82633,104974,150349,151698,108622,87220,124266,157843,114379,124518,68776,71582,81902,173671,96067,142447,112571,181866,1250563
112620,129141,96426,110164,99559,74823,71298,173248,100798,72138,82422,104897,150490,151740,108597,87197,124071,157881,114230,124520,68733,71547,81752,173650,96069,142266,112620,181898,1249903
112721,129206,96334,109943,99611,74649,71364,172717,100533,71904,82066,104570,150980,151823,108590,87233,123934,157883,114111,124462,68739,71500,81617,173619,96125,142047,112721,181878,1252323
112719,129181,96307,109822,99586,74707,71511,172561,100588,71944,82042,104436,150858,151786,108558,87249,123795,157553,114016,124408,68857,71499,81545,173577,96301,141869,112719,181821,1252773
