EURUSD,GBPUSD,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPAUD,AUDCAD,AUDCHF,AUDJPY,AUDNZD,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,CHFJPY,GBPCHF,NZDCHF,CADCHF,CADJPY,GBPCAD,NZDCAD,GBPJPY,GBPNZD,NZDJPY,XAUUSD
111967,153916,97630,121057,132574,70596,62907,218130,93519,68915,85463,112307,158593,148450,109322,72746,135561,177645,123954,150259,61460,73910,91302,201293,84151,184765,240205,76162,1160850
111829,153947,97555,120749,132658,70506,62823,218216,93535,68769,85133,112176,158984,148721,109369,72819,135375,177924,124005,150176,61574,73620,91010,201411,84184,184639,240296,75865,1160740
111905,154149,97662,120769,132535,70572,62772,218200,93659,68912,85225,112183,158822,148579,109490,72721,135398,178372,123980,150543,61741,73512,91112,201515,84158,184657,240521,75813,1161420
111979,154288,97589,120824,132587,70555,62712,218256,93400,68845,85244,112379,158927,148690,109443,72683,135504,178507,123761,150556,61793,73659,91116,202372,84307,184681,240678,75783,1159125
112110,154567,97336,120717,132176,70870,63051,218636,93554,68973,85551,112461,158897,148862,109625,72863,135964,178745,123640,150436,61755,73580,91320,202577,84441,184850,240612,76122,1158250
112108,154379,97262,120597,132165,70677,62945,218721,93548,68732,85233,112351,159336,148854,109551,72952,135833,178542,123792,150147,61655,73617,91236,202786,84500,184946,240321,75911,1157980
112146,154600,97196,120651,132028,70868,63078,218769,93516,68864,85499,112240,159131,148912,109619,72948,136085,178859,124012,150258,61633,73570,91372,202681,84505,185158,238631,76110,1159880
112628,154669,97235,120585,132102,70827,63020,218864,93706,68864,85405,112304,159304,149071,109731,72956,136081,178719,123974,150384,61566,73589,91271,202577,84440,185493,238494,75998,1159700
112631,154492,97336,120603,132276,70710,62965,218856,93642,68820,85275,112338,159501,149200,109790,73001,136039,178975,124118,150370,61498,73584,91166,202667,84346,185270,238308,75952,1161550
112788,154410,97285,120603,132517,70693,62875,218947,93615,68744,85284,112243,159420,149454,109745,73000,136022,179052,123993,150221,61391,73566,90963,202984,84240,185654,238224,75856,1161490
112847,154418,97298,120676,132374,70731,62941,218824,93569,68808,85350,112311,159360,149251,109708,72994,136077,179139,123883,150227,61514,73364,91132,203258,84145,185978,238831,75972,1161500
112796,154354,97289,120767,132268,70787,63128,219928,93609,68860,85484,112311,159432,149292,109818,73118,136320,179010,123867,150173,61571,73461,91293,203352,84059,186469,238571,76243,1162620
112776,154400,97323,120658,132309,70729,63109,220012,93457,68830,85339,112076,159484,149271,109799,73065,136131,178710,123955,150265,61516,73532,91180,203393,84112,186486,238593,76152,1161450
112752,154408,97315,120784,132348,70739,63112,220601,93468,68832,85439,112022,159399,149257,109749,73033,136220,178686,124099,150258,61528,73534,91249,203307,84219,186321,238301,76235,1162930
112876,154392,97362,120748,132298,70654,62982,220505,93448,68788,85311,112045,159622,149225,109833,73054,136203,178601,123948,150328,61577,73509,91256,203248,84199,185885,238690,76057,1162910
112823,154457,97353,120799,132209,70708,63039,219636,93404,68832,85413,112133,159526,149151,109846,73032,136286,179020,124097,150371,61536,73569,91358,203171,84237,186156,238771,76154,1162990
112779,154484,97362,120837,132253,70670,63051,219272,93406,68796,85392,112120,159621,149202,109846,73023,136329,178879,123990,150407,61947,73612,91356,203178,84177,186413,238610,76192,1162530
112795,154577,97328,120820,132170,70681,63068,219320,93489,68784,85394,112039,159660,149178,109852,73009,136370,178858,124055,150443,62234,73594,91401,203117,84167,186582,238723,76202,1162570
112818,154524,97305,120758,132264,70629,63074,219397,93480,68717,85289,112023,159811,149319,109845,73055,136332,178887,124087,150346,62345,73615,91287,203081,84266,186170,238959,76173,1160310
112818,154452,97276,120699,132420,70609,63124,218813,93394,68679,85224,111933,159779,149419,109756,73048,136198,178908,124115,150235,62477,73546,91139,203149,84386,186525,239342,76196,1159520
112868,154358,97300,120558,132581,70517,62986,218494,93451,68607,85011,111815,160006,149619,109808,73106,136054,178678,124087,150185,62415,73437,90921,203326,84017,186500,239361,75939,1160520
112895,154317,97335,120477,132588,70447,62841,217056,93322,68561,84872,111908,160245,149697,109891,73157,136026,179089,124065,150200,62199,73365,90854,203254,84436,186325,239428,75717,1162120
112837,154249,97688,120589,132431,70577,62874,218092,93614,68937,85102,112054,159661,149243,110087,73056,135902,179599,123883,150672,62236,73388,91047,203362,84443,186252,239700,75827,1159810
112851,154178,97705,120616,132400,70492,62834,217434,93715,68867,85022,112207,159828,149190,110101,73085,135919,179175,123765,150637,62199,73743,91087,203541,84398,186328,239183,75795,1159490
112904,154154,97802,120694,132616,70602,62860,217372,93704,69041,85210,112147,159524,149374,110169,73063,135953,179260,123427,150761,62186,73773,91000,203775,84349,186408,239019,75875,1161370
112696,154300,97842,120634,132594,70689,62924,217993,93899,69157,85271,112268,159521,149538,110345,73085,136054,179118,123431,150966,62134,73725,90969,203805,84317,186286,239077,75919,1163020
112682,154247,97683,120643,132622,70668,62986,218311,93878,69026,85255,112292,159707,149678,110268,73159,136165,179150,123391,150674,62162,73768,90957,203780,84258,186497,239347,75994,1163775
112639,154006,97607,120598,133079,70569,62892,218385,93881,68872,85103,112146,159809,150095,110090,73232,136025,179092,123275,150308,62256,73626,90610,203991,84158,186427,239059,75852,1162860
112782,154257,97354,120669,132749,70728,63109,218654,93858,68848,85344,112164,160254,150485,110361,73484,136797,179260,123484,150172,62163,73323,90893,203956,84216,186580,239254,76160,1162430
112868,154297,97393,120663,132504,70861,63191,218065,93897,69005,85503,112034,160058,150308,110483,73514,136885,179544,123543,150264,62116,73316,91057,203578,84310,186667,239836,76257,1163650
112789,154297,97003,120516,132618,70786,63152,218397,93862,68655,85304,112092,160273,150475,110077,73530,136747,179436,123928,149667,61926,73477,90863,203783,84327,186757,240748,76114,1161060
113362,154270,96904,120586,132586,70829,63232,218128,94014,68626,85407,112037,160018,150296,109850,73476,136699,179587,123878,149486,61813,73119,90938,203603,84234,186593,241123,76252,1161730
113441,154257,96866,120562,132529,70835,63156,218347,93912,68606,85397,111970,160087,150308,109867,73516,136740,179206,124222,149414,61796,73061,90957,203717,84093,186419,241963,76150,1161680
113466,154270,96931,120568,132616,70903,63130,218468,93844,68701,85472,112102,159879,150371,109797,73475,136712,179484,124424,149519,61738,73067,90896,203408,84079,186084,241494,76154,1159990
113361,154280,96829,120535,132565,70850,63223,218269,94002,68604,85400,112209,159946,150286,109766,73460,136654,179414,124441,149400,61948,72997,90899,202911,84070,185915,241442,76214,1160890
113415,154418,96855,120617,132489,70840,63106,218246,94220,68607,85444,112012,160095,150290,109869,73453,136830,179204,124386,149554,62073,73012,91024,203248,84007,186000,240921,76127,1161250
113395,154446,96901,120800,132452,70979,63200,218012,94190,68767,85740,112197,159769,150223,109899,73428,137015,179654,124407,149648,62040,73080,91189,202897,84099,185961,241443,76357,1155330
113377,154520,96848,120637,132360,71194,63352,218250,94052,68946,85884,112253,159365,150200,109903,73434,136899,179373,124505,149643,61968,73134,91129,203413,84159,186057,241417,76432,1154850
113437,154506,96866,120609,132270,71218,63296,218233,93845,68976,85892,112329,159264,150047,109890,73415,136825,179043,124651,149666,62039,73150,91169,203309,84220,186136,241188,76345,1155830
113419,154498,96872,120430,132362,71066,63255,218484,93818,68835,85586,112464,159589,150137,109882,73411,136613,179140,124543,149659,61929,73209,90973,203257,84123,186085,241341,76193,1156700
113478,154456,96794,120327,132467,70855,63114,218402,93756,68578,85258,112299,160188,150372,109879,73486,136598,179238,124488,149503,61725,73166,90823,203290,84232,185722,241505,75947,1156070
113440,154369,96796,120335,132429,70854,63142,218570,93764,68576,85259,112227,160068,150216,109792,73475,136500,179783,124304,149415,61597,73049,90855,203305,84203,186131,241818,75987,1154130
113432,154332,96913,120325,132498,70771,63108,218661,93981,68577,85151,112166,160188,150230,109884,73459,136432,179557,124290,149566,61334,73070,90800,203205,83666,186177,241651,75939,1154290
113517,154499,96728,120276,132333,70865,63252,218737,94251,68540,85232,112092,160334,150375,109920,73542,136678,179581,124298,149442,61224,73118,90875,203121,83691,185946,241895,76082,1153590
113432,154634,97029,120153,132401,70992,63197,218707,94192,68874,85296,111990,159673,150103,110005,73309,136227,179577,124136,150036,61209,73073,90739,203032,83426,186025,242287,75939,1157200
113383,154484,96981,120149,132367,71212,63281,218866,94351,69054,85559,112287,159177,150068,109956,73382,136222,179312,124321,149819,61143,73260,90757,202919,83311,185976,242230,76035,1156780
113634,154513,96850,120158,132335,71187,63283,219018,94410,68937,85533,112489,159189,149988,109771,73351,136190,179072,123814,149638,61307,73242,90787,202959,83400,185988,242160,76043,1156900
113371,154302,97005,120297,132417,71261,63312,218520,94352,69119,85722,112442,158845,149907,109822,73364,136188,179032,123873,149673,61108,73162,90836,203011,83258,185949,241956,76169,1156950
113372,154078,97078,120391,132618,71199,63188,218682,94420,69109,85715,112508,159005,150161,109921,73482,136319,178721,124045,149568,60923,73235,90771,202784,83491,186248,241976,76078,1157750
113340,153985,97096,120284,132446,71246,63063,218321,94779,69171,85693,112633,158598,149679,109730,73386,135940,179118,123993,149510,61093,73176,90806,202892,83357,186568,243492,75860,1157950
113212,153942,96919,119987,132531,71254,63092,218250,94659,69052,85493,112927,158840,150016,109712,73523,135821,179120,123999,149195,61135,73288,90525,203342,83351,186400,243332,75707,1157310
113230,153803,97030,120086,132655,71457,63313,218228,94733,69327,85812,112889,157895,149674,109485,73359,135508,179336,123862,149221,61118,73112,90516,203016,83372,186344,243772,76037,1156490
113015,154214,96867,119911,132656,71366,63272,218208,94665,69119,85573,112826,158401,149980,109521,73307,135572,178150,123784,149384,60970,73123,90379,203279,83410,186070,243722,75874,1155940
113199,154258,96742,119999,132717,71390,63342,218059,94616,69054,85664,112743,158526,150220,109501,73367,135830,178601,123748,149226,61129,72997,90407,203267,83497,185853,243485,76017,1154940
112837,154195,96870,120131,132629,71385,63281,217703,94528,69143,85754,112655,158409,150006,109562,73343,135874,178601,123771,149362,61007,72870,90565,203222,83346,185755,243721,76028,1155970
113058,154317,96868,120040,132601,71363,63310,217957,94603,69121,85662,112761,158512,150021,109591,73308,135812,178648,124020,149475,60920,73014,90516,203392,83350,185694,244031,76001,1155980
113188,154289,96795,120151,132555,71323,63268,217780,94527,69028,85690,112676,158737,150096,109602,73384,136052,178655,123997,149335,60978,73030,90629,203726,83246,185824,244543,76023,1155260
113101,154231,96831,120191,132584,71349,63292,217745,94624,69082,85751,112667,158564,150012,109568,73349,135998,178882,123905,149346,60923,73000,90633,202654,83143,185797,244186,76072,1156360
113137,154246,96781,120218,132568,71315,63259,217507,94887,69015,85731,112670,158645,150015,109519,73348,136046,178681,124108,149293,61032,73006,90664,203105,83144,185606,244173,76057,1154230
113232,154215,96829,120334,132573,71380,63296,217666,94777,69117,85898,112669,158421,149941,109514,73330,136102,178784,124082,149330,61073,72979,90751,203173,83081,185653,244125,76176,1154080
113150,154252,96832,120358,132522,71608,63397,217920,94430,69334,86186,112713,157885,149856,109494,73300,136104,178588,124165,149360,60948,73012,90811,203137,83220,185619,243809,76307,1153930
113160,154241,96815,120606,132513,71530,63301,217567,94455,69247,86268,112904,158016,149805,109444,73287,136347,178280,124249,149320,60984,73046,91002,203434,83256,185491,243833,76352,1154150
113100,154241,96799,120480,132542,71254,63185,217001,94604,68969,85843,112952,158735,149937,109505,73332,136287,178505,124275,149302,60967,73038,90887,203511,83089,185211,243487,76129,1153830
113079,154225,96767,120306,132600,71243,63116,216918,94440,68934,85707,112722,158837,150078,109524,73376,136167,178950,124557,149238,60996,73009,90716,203668,83222,184708,243630,75939,1153830
113049,154290,96756,120134,132597,71357,63195,217369,94302,69036,85722,112827,158620,150100,109530,73360,135998,179244,124434,149284,61092,72956,90588,203655,83162,184692,243608,75923,1156300
113122,154289,96775,119948,132595,71236,63116,217957,94318,68929,85443,112873,158841,150053,109520,73343,135749,179059,124310,149310,61086,72947,90453,203856,83139,184913,243920,75712,1157130
113185,154289,96728,119832,132586,71137,63049,217832,94275,68800,85242,112819,159124,150099,109510,73369,135667,179221,124139,149233,61029,72962,90371,203920,83180,185106,243342,75562,1155790
113204,154082,96979,119700,132595,71141,63059,218038,94410,68987,85155,112780,158645,149669,109478,73256,135122,179474,123925,149429,60890,72934,90263,203921,83138,185234,243540,75487,1155640
113170,154408,97005,119588,132462,71181,63076,217996,94301,69045,85124,112773,158823,149774,109690,73227,135226,178923,123858,149781,61028,73119,90273,203796,83156,185241,243694,75440,1155160
113212,154376,96934,119530,132431,71297,63239,217787,94411,69101,85219,112802,158511,149677,109557,73209,135104,179185,123407,149631,61008,73208,90250,203557,83089,185374,243874,75594,1154250
112880,154249,96931,119624,132461,71202,63249,216897,94285,69008,85173,112699,158781,149775,109604,73299,135265,178640,123262,149512,60981,73174,90299,203466,83236,185366,244138,75667,1154600
113072,154276,96987,119693,132442,71292,63335,217015,94299,69134,85328,112530,158535,149708,109632,73264,135303,178690,123267,149620,61041,73154,90363,203329,83250,185436,243966,75817,1155130
113025,154135,96903,119623,132348,71248,63350,216496,94189,69034,85228,112515,158843,149804,109689,73432,135406,178390,123394,149356,60890,73207,90373,203362,83242,185576,243931,75788,1155750
113072,153936,97026,119827,132521,71167,63291,216367,94039,69042,85273,112432,158816,149798,109684,73426,135453,178593,123396,149353,61078,73196,90411,203169,83286,185656,244641,75846,1155980
113040,153803,97077,119881,132451,71123,63204,216096,94033,69035,85260,112396,158964,149770,109770,73516,135561,178523,123427,149299,61110,73192,90498,202743,83199,186019,244981,75771,1156170
113191,153562,97320,120148,132680,70884,62949,216014,94196,68975,85162,112483,159031,149568,109710,73406,135450,178829,123481,149438,61159,73270,90545,203232,83359,185819,244793,75638,1156000
113038,153499,97559,120301,132633,70905,63101,215212,94469,69165,85296,112555,158776,149335,109848,73348,135459,178999,123476,149742,61020,73329,90691,203310,83352,185541,244804,75919,1155610
113077,153546,97394,120355,132590,71052,63174,216059,94344,69192,85512,112319,158768,149596,109880,73476,135795,178366,123436,149536,61160,73532,90763,203377,83335,185356,244262,76038,1155330
112733,153330,97578,120452,132665,71218,63262,216052,94631,69484,85782,112426,158135,149439,109911,73459,135683,178520,123299,149606,61141,73431,90784,204037,83258,185061,243401,76206,1155220
